t x_1 v_1 x_0.1 v_0.1 x_0.01 v_0.01 x_0.001 v_0.001
10.028 -560482 -457827 4.49341e+06 8.04818e+06 0.539849 0.929722 0.295929 0.956036
10.029 -560482 -457827 4.49341e+06 8.04818e+06 0.539849 0.929722 0.296885 0.955678
10.03 -560482 -457827 4.49341e+06 8.04818e+06 0.539849 0.929722 0.297841 0.95532
10.031 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.298796 0.954961
10.032 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.299751 0.9546
10.033 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.300705 0.954238
10.034 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.30166 0.953875
10.035 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.302614 0.953511
10.036 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.303567 0.953145
10.037 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.30452 0.952779
10.038 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.305473 0.952411
10.039 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.306425 0.952042
10.04 -560482 -457827 4.49341e+06 8.04818e+06 0.549146 0.922675 0.307377 0.951671
10.041 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.308329 0.9513
10.042 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.30928 0.950927
10.043 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.310231 0.950554
10.044 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.311182 0.950179
10.045 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.312132 0.949802
10.046 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.313082 0.949425
10.047 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.314031 0.949046
10.048 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.31498 0.948667
10.049 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.315929 0.948286
10.05 -560482 -457827 4.49341e+06 8.04818e+06 0.558373 0.915462 0.316877 0.947904
10.051 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.317825 0.94752
10.052 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.318773 0.947136
10.053 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.31972 0.94675
10.054 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.320667 0.946363
10.055 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.321613 0.945975
10.056 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.322559 0.945586
10.057 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.323504 0.945195
10.058 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.32445 0.944803
10.059 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.325394 0.94441
10.06 -560482 -457827 4.49341e+06 8.04818e+06 0.567527 0.908081 0.326339 0.944016
10.061 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.327283 0.943621
10.062 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.328227 0.943225
10.063 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.32917 0.942827
10.064 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.330113 0.942428
10.065 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.331055 0.942028
10.066 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.331997 0.941627
10.067 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.332939 0.941224
10.068 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.33388 0.940821
10.069 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.334821 0.940416
10.07 -560482 -457827 4.49341e+06 8.04818e+06 0.576608 0.900527 0.335761 0.94001
10.071 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.336701 0.939602
10.072 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.337641 0.939194
10.073 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.33858 0.938784
10.074 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.339519 0.938373
10.075 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.340457 0.937961
10.076 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.341395 0.937548
10.077 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.342333 0.937134
10.078 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.34327 0.936718
10.079 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.344206 0.936301
10.08 -560482 -457827 4.49341e+06 8.04818e+06 0.585613 0.892798 0.345143 0.935883
10.081 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.346079 0.935464
10.082 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.347014 0.935043
10.083 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.347949 0.934622
10.084 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.348884 0.934199
10.085 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.349818 0.933775
10.086 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.350752 0.933349
10.087 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.351685 0.932923
10.088 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.352618 0.932495
10.089 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.353551 0.932066
10.09 -560482 -457827 4.49341e+06 8.04818e+06 0.594541 0.884891 0.354483 0.931636
10.091 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.355414 0.931205
10.092 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.356345 0.930772
10.093 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.357276 0.930339
10.094 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.358207 0.929904
10.095 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.359136 0.929468
10.096 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.360066 0.92903
10.097 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.360995 0.928592
10.098 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.361924 0.928152
10.099 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.362852 0.927711
10.1 -560482 -457827 4.49341e+06 8.04818e+06 0.60339 0.876801 0.363779 0.927269
10.101 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.364707 0.926825
10.102 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.365633 0.926381
10.103 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.36656 0.925935
10.104 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.367486 0.925488
10.105 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.368411 0.92504
10.106 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.369336 0.92459
10.107 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.370261 0.92414
10.108 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.371185 0.923688
10.109 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.372109 0.923235
10.11 -560482 -457827 5.29822e+06 7.26139e+06 0.612158 0.868525 0.373032 0.92278
10.111 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.373955 0.922325
10.112 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.374877 0.921868
10.113 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.375799 0.92141
10.114 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.37672 0.920951
10.115 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.377641 0.920491
10.116 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.378562 0.920029
10.117 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.379482 0.919566
10.118 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.380401 0.919102
10.119 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.38132 0.918637
10.12 -560482 -457827 5.29822e+06 7.26139e+06 0.620843 0.86006 0.382239 0.918171
10.121 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.383157 0.917703
10.122 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.384075 0.917234
10.123 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.384992 0.916764
10.124 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.385909 0.916293
10.125 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.386825 0.91582
10.126 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.387741 0.915346
10.127 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.388656 0.914871
10.128 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.389571 0.914395
10.129 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.390486 0.913917
10.13 -560482 -457827 5.29822e+06 7.26139e+06 0.629444 0.851401 0.3914 0.913439
10.131 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.392313 0.912959
10.132 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.393226 0.912478
10.133 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.394139 0.911995
10.134 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.395051 0.911512
10.135 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.395962 0.911027
10.136 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.396873 0.910541
10.137 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.397784 0.910054
10.138 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.398694 0.909565
10.139 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.399603 0.909075
10.14 -560482 -457827 5.29822e+06 7.26139e+06 0.637958 0.842543 0.400512 0.908584
10.141 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.401421 0.908092
10.142 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.402329 0.907599
10.143 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.403237 0.907104
10.144 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.404144 0.906608
10.145 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.40505 0.906111
10.146 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.405956 0.905613
10.147 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.406862 0.905113
10.148 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.407767 0.904612
10.149 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.408672 0.90411
10.15 -560482 -457827 5.29822e+06 7.26139e+06 0.646383 0.833484 0.409576 0.903607
10.151 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.410479 0.903102
10.152 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.411383 0.902596
10.153 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.412285 0.902089
10.154 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.413187 0.901581
10.155 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.414089 0.901071
10.156 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.41499 0.900561
10.157 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.41589 0.900048
10.158 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.41679 0.899535
10.159 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.41769 0.899021
10.16 -560482 -457827 5.29822e+06 7.26139e+06 0.654718 0.824217 0.418589 0.898505
10.161 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.419488 0.897988
10.162 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.420386 0.89747
10.163 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.421283 0.89695
10.164 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.42218 0.896429
10.165 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.423076 0.895907
10.166 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.423972 0.895384
10.167 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.424868 0.89486
10.168 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.425763 0.894334
10.169 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.426657 0.893807
10.17 -560482 -457827 5.29822e+06 7.26139e+06 0.66296 0.814738 0.427551 0.893279
10.171 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.428444 0.892749
10.172 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.429337 0.892218
10.173 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.430229 0.891686
10.174 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.431121 0.891153
10.175 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.432012 0.890618
10.176 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.432902 0.890082
10.177 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.433792 0.889545
10.178 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.434682 0.889007
10.179 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.435571 0.888467
10.18 -560482 -457827 5.29822e+06 7.26139e+06 0.671108 0.805043 0.436459 0.887926
10.181 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.437347 0.887384
10.182 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.438235 0.886841
10.183 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.439122 0.886296
10.184 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.440008 0.88575
10.185 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.440894 0.885203
10.186 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.441779 0.884655
10.187 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.442664 0.884105
10.188 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.443548 0.883554
10.189 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.444431 0.883002
10.19 -560482 -457827 5.29822e+06 7.26139e+06 0.679158 0.795127 0.445314 0.882448
10.191 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.446197 0.881893
10.192 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.447079 0.881337
10.193 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.44796 0.88078
10.194 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.448841 0.880221
10.195 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.449721 0.879661
10.196 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.450601 0.8791
10.197 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.45148 0.878537
10.198 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.452358 0.877973
10.199 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.453236 0.877408
10.2 -560482 -457827 5.29822e+06 7.26139e+06 0.68711 0.784984 0.454114 0.876842
10.201 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.45499 0.876274
10.202 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.455867 0.875705
10.203 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.456742 0.875135
10.204 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.457618 0.874564
10.205 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.458492 0.873991
10.206 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.459366 0.873417
10.207 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.460239 0.872841
10.208 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.461112 0.872265
10.209 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.461985 0.871687
10.21 -560482 -457827 6.02436e+06 6.04354e+06 0.694959 0.77461 0.462856 0.871108
10.211 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.463727 0.870527
10.212 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.464598 0.869945
10.213 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.465468 0.869362
10.214 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.466337 0.868777
10.215 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.467206 0.868192
10.216 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.468074 0.867605
10.217 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.468942 0.867016
10.218 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.469809 0.866427
10.219 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.470675 0.865836
10.22 -560482 -457827 6.02436e+06 6.04354e+06 0.702705 0.763998 0.471541 0.865243
10.221 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.472406 0.86465
10.222 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.473271 0.864055
10.223 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.474135 0.863459
10.224 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.474998 0.862861
10.225 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.475861 0.862262
10.226 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.476724 0.861662
10.227 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.477585 0.861061
10.228 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.478446 0.860458
10.229 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.479307 0.859854
10.23 -560482 -457827 6.02436e+06 6.04354e+06 0.710345 0.753144 0.480167 0.859248
10.231 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.481026 0.858642
10.232 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.481885 0.858034
10.233 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.482743 0.857424
10.234 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.4836 0.856814
10.235 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.484457 0.856202
10.236 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.485313 0.855588
10.237 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.486169 0.854974
10.238 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.487024 0.854358
10.239 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.487878 0.85374
10.24 -560482 -457827 6.02436e+06 6.04354e+06 0.717877 0.742042 0.488732 0.853121
10.241 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.489585 0.852501
10.242 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.490437 0.85188
10.243 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.491289 0.851257
10.244 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.49214 0.850633
10.245 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.492991 0.850008
10.246 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.493841 0.849381
10.247 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.49469 0.848753
10.248 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.495539 0.848124
10.249 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.496387 0.847493
10.25 -560482 -457827 6.02436e+06 6.04354e+06 0.725297 0.730687 0.497235 0.846861
10.251 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.498082 0.846228
10.252 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.498928 0.845593
10.253 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.499774 0.844957
10.254 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.500618 0.844319
10.255 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.501463 0.84368
10.256 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.502306 0.84304
10.257 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.503149 0.842399
10.258 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.503992 0.841756
10.259 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.504834 0.841112
10.26 -560482 -457827 6.02436e+06 6.04354e+06 0.732604 0.719072 0.505675 0.840466
10.261 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.506515 0.839819
10.262 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.507355 0.839171
10.263 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.508194 0.838521
10.264 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.509033 0.83787
10.265 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.509871 0.837217
10.266 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.510708 0.836563
10.267 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.511544 0.835908
10.268 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.51238 0.835252
10.269 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.513216 0.834594
10.27 -560482 -457827 6.02436e+06 6.04354e+06 0.739795 0.707193 0.51405 0.833934
10.271 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.514884 0.833274
10.272 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.515717 0.832612
10.273 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.51655 0.831948
10.274 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.517382 0.831283
10.275 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.518213 0.830617
10.276 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.519044 0.82995
10.277 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.519874 0.829281
10.278 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.520703 0.82861
10.279 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.521532 0.827938
10.28 -560482 -457827 6.02436e+06 6.04354e+06 0.746867 0.695043 0.52236 0.827265
10.281 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.523187 0.826591
10.282 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.524013 0.825915
10.283 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.524839 0.825237
10.284 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.525665 0.824559
10.285 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.526489 0.823878
10.286 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.527313 0.823197
10.287 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.528136 0.822514
10.288 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.528959 0.821829
10.289 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.529781 0.821144
10.29 -560482 -457827 6.02436e+06 6.04354e+06 0.753817 0.682617 0.530602 0.820456
10.291 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.531422 0.819768
10.292 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.532242 0.819078
10.293 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.533061 0.818386
10.294 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.533879 0.817694
10.295 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.534697 0.816999
10.296 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.535514 0.816304
10.297 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.53633 0.815606
10.298 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.537146 0.814908
10.299 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.537961 0.814208
10.3 -560482 -457827 6.02436e+06 6.04354e+06 0.760643 0.669908 0.538775 0.813507
10.301 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.539589 0.812804
10.302 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.540401 0.8121
10.303 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.541214 0.811394
10.304 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.542025 0.810687
10.305 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.542836 0.809978
10.306 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.543646 0.809268
10.307 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.544455 0.808557
10.308 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.545263 0.807844
10.309 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.546071 0.80713
10.31 -560482 -457827 6.62872e+06 4.06624e+06 0.767343 0.656913 0.546878 0.806414
10.311 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.547685 0.805697
10.312 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.548491 0.804978
10.313 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.549295 0.804258
10.314 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.5501 0.803536
10.315 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.550903 0.802813
10.316 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.551706 0.802089
10.317 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.552508 0.801363
